"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.876248109E1,4.899578914E-2,-1.732006087E-3,-2.997702919E-3
6.876495058E1,4.484896734E-2,-9.159647743E-4,-6.045367569E-3
6.876742278E1,3.950306401E-2,-1.282350626E-3,-7.111217361E-3
6.876991737E1,3.215869144E-2,-6.828100886E-4,-6.311830133E-3
6.877243564E1,2.306565829E-2,-1.415581908E-3,-5.912136286E-3
6.877490748E1,1.733671501E-2,-3.330780964E-5,-6.045367569E-3
6.877739943E1,9.326186962E-3,-3.663859097E-4,-6.045367569E-3
6.877991444E1,1.682044356E-3,-1.915199100E-3,-7.627488580E-3
6.878238942E1,-5.262633786E-3,-2.115045907E-3,-6.961332168E-3
6.878491078E1,-1.340639312E-2,-1.249042805E-3,-6.828100886E-3
6.878738193E1,-2.048430219E-2,-1.732006087E-3,-6.295176223E-3
6.878989971E1,-2.651301585E-2,-3.414050443E-3,-4.563170020E-3
6.879239463E1,-3.319123387E-2,-3.364088712E-3,-5.895482376E-3
6.879488974E1,-3.693836182E-2,-3.597243456E-3,-4.696401302E-3
6.879738527E1,-3.961963952E-2,-5.295941606E-3,-3.097626381E-3
6.879987953E1,-4.281719029E-2,-3.946975339E-3,-3.763782559E-3
6.880237530E1,-4.561504349E-2,-4.579823930E-3,-1.515505370E-3
6.880485146E1,-4.668089375E-2,-3.513973905E-3,-2.964395098E-3
6.880735088E1,-4.374980927E-2,-4.196783993E-3,-2.448124113E-3
6.880986032E1,-4.479900375E-2,-3.380742623E-3,-1.249042805E-3
6.881235133E1,-4.346669093E-2,-3.397396533E-3,1.998468651E-4
6.881485015E1,-4.198449478E-2,-1.532159280E-3,6.661561929E-5
6.881736403E1,-3.918663785E-2,-2.081738086E-3,1.265696716E-3
6.881984962E1,-3.488992900E-2,-5.162710440E-4,1.915199100E-3
6.882230914E1,-3.129268810E-2,-5.495788646E-4,5.995405954E-4
6.882480434E1,-2.699597925E-2,1.149119460E-3,2.697932534E-3
6.882729913E1,-2.204976976E-2,1.382274088E-3,2.298238920E-3
6.882979412E1,-1.683709770E-2,1.598774921E-3,2.165007638E-3
6.883231455E1,-1.297339145E-2,1.432235818E-3,1.249042805E-3
6.883481011E1,-7.344372105E-3,2.065084176E-3,2.165007638E-3
6.883728680E1,-5.062786862E-3,3.647205187E-3,1.765313908E-3
6.883980027E1,1.482197549E-3,3.863706021E-3,1.232389011E-3
6.884226666E1,5.245979875E-3,5.828866735E-3,2.015122445E-3
6.884478932E1,1.044199802E-2,4.596477840E-3,2.548047341E-3
6.884728476E1,1.323985402E-2,4.163476173E-3,2.414816292E-3
6.884975412E1,1.525497716E-2,4.962863866E-3,3.214203520E-3
6.885227451E1,1.687040552E-2,6.678215694E-3,1.215735101E-3
6.885474415E1,2.006795444E-2,6.644907873E-3,1.748659997E-3
6.885723911E1,2.219965495E-2,5.562404171E-3,1.615428715E-3
6.885976015E1,2.246611752E-2,4.496554378E-3,2.997702977E-4
6.886224721E1,2.339873649E-2,3.946975339E-3,9.659265052E-4
6.886474916E1,2.393166162E-2,3.813744290E-3,5.662327749E-4
6.886721392E1,2.163342200E-2,2.481431933E-3,-6.161945057E-4
6.886973935E1,2.138361335E-2,3.830398200E-3,2.997702977E-4
6.887223463E1,1.990141533E-2,1.299004536E-3,-7.494257297E-4
6.887470408E1,1.988476329E-2,-4.330015217E-4,-1.532159280E-3
6.887722426E1,1.707025245E-2,-1.215735101E-3,-8.326952229E-5
6.887969309E1,1.557140145E-2,-3.747128649E-3,-1.931853010E-3
6.888220704E1,1.210738905E-2,-3.447358264E-3,-2.314892830E-3
6.888471018E1,1.074176840E-2,-6.378445774E-3,-3.114280291E-3
6.888717063E1,9.409456514E-3,-6.628253963E-3,-2.048430266E-3
6.888967409E1,6.578292232E-3,-8.610068820E-3,-2.831163816E-3
6.889216062E1,3.763782559E-3,-1.059188321E-2,-2.165007638E-3
6.889466367E1,2.931087278E-3,-1.299004536E-2,-2.947741188E-3
6.889715899E1,-5.329249543E-4,-1.295673754E-2,-4.013590980E-3
6.889965411E1,-2.681278624E-3,-1.467209030E-2,-2.548047341E-3
6.890214914E1,-4.296707455E-3,-1.625421084E-2,-3.080972470E-3
6.890464422E1,-6.311830133E-3,-1.732006110E-2,-2.664624713E-3
6.890713836E1,-6.994639989E-3,-1.718682982E-2,-4.663093481E-3
6.890963539E1,-1.005895808E-2,-1.755321585E-2,-2.015122445E-3
6.891212896E1,-1.219065860E-2,-1.620424911E-2,-3.197549842E-3
6.891462359E1,-1.285681408E-2,-1.578790136E-2,-2.548047341E-3
6.891711940E1,-1.392266434E-2,-1.658728905E-2,-1.615428715E-3
6.891961403E1,-1.565467007E-2,-1.615428738E-2,3.663859097E-4
6.892210915E1,-1.523832325E-2,-1.428905036E-2,1.032542088E-3
6.892460418E1,-1.856910437E-2,-1.318989228E-2,6.328483578E-4
6.892709905E1,-1.856910437E-2,-1.279019937E-2,8.993108640E-4
6.892959413E1,-1.895214431E-2,-1.119142398E-2,1.682044356E-3
6.893208904E1,-1.881891303E-2,-1.092496142E-2,1.282350626E-3
6.893458721E1,-1.960164681E-2,-8.643376641E-3,2.464778023E-3
6.893707899E1,-2.053426392E-2,-7.977220230E-3,1.931853010E-3
6.893955918E1,-1.958499290E-2,-7.044601720E-3,3.130934201E-3
6.894207521E1,-1.863572001E-2,-5.312595516E-3,3.247511340E-3
6.894456447E1,-1.795290969E-2,-4.396630917E-3,1.931853010E-3
6.894705983E1,-1.781967841E-2,-3.980283160E-3,4.313361365E-3
6.894955401E1,-1.715352200E-2,-3.730474738E-3,2.847817726E-3
6.895203733E1,-1.702029072E-2,-4.130168352E-3,2.714586444E-3
6.895452496E1,-1.608767174E-2,-3.996937070E-3,2.448124113E-3
6.895702752E1,-1.583786309E-2,-5.479134619E-3,1.132465550E-3
6.895952231E1,-1.528828498E-2,-4.146822263E-3,2.181661548E-3
6.896201739E1,-1.475535985E-2,-5.479134619E-3,2.847817726E-3
6.896451238E1,-1.249042898E-2,-5.762251094E-3,2.314892830E-3
6.896700673E1,-1.264031418E-2,-6.711523514E-3,8.660030435E-4
6.896950209E1,-1.304000709E-2,-6.295176223E-3,1.132465550E-3
6.897199729E1,-1.410585735E-2,-6.295176223E-3,7.327718195E-4
6.897449200E1,-1.422243472E-2,-4.962863866E-3,1.998468651E-4
6.897700819E1,-1.157446392E-2,-7.910604589E-3,-3.164241789E-4
6.897950270E1,-1.492189895E-2,-8.693338372E-3,-1.831929549E-4
6.898199774E1,-1.360624004E-2,-9.642611258E-3,-2.964395098E-3
6.898449306E1,-1.492189895E-2,-8.426875807E-3,-1.915199100E-3
6.898698773E1,-1.492189895E-2,-8.576761000E-3,-3.763782559E-3
6.898948313E1,-1.773640886E-2,-8.943147026E-3,-3.497319994E-3
6.899197764E1,-1.931853034E-2,-7.327718195E-3,-1.915199100E-3
6.899447259E1,-2.120042033E-2,-7.460949477E-3,-3.763782559E-3
6.899695115E1,-2.306565829E-2,-7.577526849E-3,-4.163476173E-3
6.899946254E1,-2.639643848E-2,-6.611600053E-3,-3.230857430E-3
6.900194895E1,-2.694601752E-2,-7.277756464E-3,-4.429938737E-3
6.900443292E1,-2.959398925E-2,-5.778905004E-3,-3.897013841E-3
6.900696380E1,-3.174234182E-2,-6.578292232E-3,-4.563170020E-3
6.900945965E1,-3.255838528E-2,-7.361026015E-3,-4.163476173E-3
6.901197979E1,-3.469008207E-2,-7.211140823E-3,-3.097626381E-3
6.901444891E1,-3.682178259E-2,-6.794793066E-3,-3.364088712E-3
6.901689788E1,-3.788763285E-2,-7.444295567E-3,-1.249042805E-3
6.901941949E1,-3.788763285E-2,-7.843988948E-3,-1.831929549E-4
6.902193422E1,-3.857044503E-2,-9.442764334E-3,-1.831929549E-4
6.902442938E1,-3.870367631E-2,-9.292879142E-3,6.161945057E-4
6.902692372E1,-3.723813221E-2,-9.026416577E-3,3.130934201E-3
6.902939845E1,-3.763782606E-2,-1.035872847E-2,3.397396533E-3
6.903188922E1,-3.510643169E-2,-9.326186962E-3,1.815275638E-3
6.903440915E1,-3.390735015E-2,-9.859112091E-3,4.063552711E-3
6.903690394E1,-3.417381272E-2,-9.992342442E-3,2.598009072E-3
6.903939898E1,-2.949406579E-2,-9.359494783E-3,4.330015276E-3
6.904188458E1,-2.774540521E-2,-9.642611258E-3,3.930321429E-3
6.904436216E1,-2.654632367E-2,-8.576761000E-3,3.264165251E-3
6.904688450E1,-2.359858342E-2,-7.943912409E-3,2.464778023E-3
6.904935499E1,-2.291577309E-2,-5.545750260E-3,2.198315458E-3
6.905187237E1,-2.118376642E-2,-5.695635453E-3,1.665390446E-3
6.905432936E1,-1.850248873E-2,-5.312595516E-3,1.798621728E-3
6.905683823E1,-1.876895130E-2,-4.796324763E-3,-5.995405954E-4
6.905935906E1,-1.555474754E-2,-4.013590980E-3,-1.398927998E-3
6.906185683E1,-1.593778655E-2,-1.615428715E-3,-1.265696716E-3
6.906434877E1,-1.607101783E-2,-1.082503819E-3,-8.660030435E-4
6.906681207E1,-1.405589562E-2,-1.099157729E-3,-1.931853010E-3
6.906931284E1,-1.352297049E-2,-8.326952229E-4,-7.327718195E-4
6.907183392E1,-1.259035245E-2,-9.825803572E-4,-1.398927998E-3
6.907433144E1,-1.352297049E-2,-3.330780964E-5,-2.598009072E-3
6.907682318E1,-1.498851459E-2,-5.662327749E-4,-2.198315458E-3
6.907929396E1,-1.405589562E-2,-1.099157729E-3,-1.798621728E-3
6.908178806E1,-1.472205203E-2,-8.326952229E-4,-1.532159280E-3
6.908430914E1,-1.672052033E-2,-1.332312386E-4,-1.398927998E-3
6.908677846E1,-1.753656194E-2,-1.881891279E-3,-2.981049009E-3
6.908929896E1,-1.727009937E-2,-1.482197549E-3,-4.180130083E-3
6.909177703E1,-1.687040552E-2,-2.148353728E-3,-3.513973905E-3
6.909424985E1,-1.795290969E-2,-3.480666084E-3,-3.913667519E-3
6.909678395E1,-1.983480155E-2,-4.130168352E-3,-4.829632584E-3
6.909930531E1,-2.278254181E-2,-4.646439571E-3,-5.096094683E-3
6.910177313E1,-2.304900438E-2,-4.763016943E-3,-2.581355162E-3
6.910422275E1,-2.453120239E-2,-6.761485245E-3,-3.763782559E-3
6.910673801E1,-2.386504598E-2,-7.177833002E-3,-5.479134619E-3
6.910925836E1,-2.667955495E-2,-8.476837538E-3,-4.163476173E-3
6.911175360E1,-2.774540521E-2,-7.660796400E-3,-3.630551277E-3
6.911424810E1,-2.907771803E-2,-7.127871271E-3,-3.230857430E-3
6.911670591E1,-3.109284118E-2,-8.043835871E-3,-2.697932534E-3
6.911921470E1,-3.042668477E-2,-8.576761000E-3,-2.314892830E-3
6.912173362E1,-3.242515400E-2,-9.093032219E-3,-1.249042805E-3
6.912422829E1,-3.282484785E-2,-8.143759333E-3,-2.048430266E-3
6.912669870E1,-3.215869144E-2,-7.760719862E-3,-1.915199100E-3
6.912917897E1,-3.255838528E-2,-8.410221897E-3,-1.249042805E-3
6.913168890E1,-3.269161656E-2,-8.143759333E-3,8.326952229E-5
6.913420835E1,-3.309131041E-2,-7.877296768E-3,-9.825803572E-4
6.913670404E1,-3.267496079E-2,-6.544984411E-3,-2.048430266E-3
6.913916359E1,-3.067649342E-2,-6.694869604E-3,-1.648736536E-3
6.914166880E1,-3.132599592E-2,-5.762251094E-3,-1.781967818E-3
6.914416273E1,-3.065983951E-2,-5.629019812E-3,-2.847817726E-3
6.914668340E1,-2.972722054E-2,-5.379211158E-3,-3.114280291E-3
6.914917864E1,-3.065983951E-2,-4.696401302E-3,-2.581355162E-3
6.915167295E1,-2.892783284E-2,-4.979517311E-3,-3.247511340E-3
6.915414320E1,-2.904441021E-2,-4.446592648E-3,-2.048430266E-3
6.915662839E1,-2.811179124E-2,-4.313361365E-3,-2.581355162E-3
6.915915883E1,-2.664624713E-2,-4.196783993E-3,-3.380742623E-3
6.916162803E1,-2.598009072E-2,-3.680513008E-3,-3.513973905E-3
6.916414792E1,-2.637978457E-2,-3.930321429E-3,-2.981049009E-3
6.916662900E1,-2.622989938E-2,-2.864471637E-3,-1.532159280E-3
6.916911008E1,-2.529728226E-2,-2.864471637E-3,-1.532159280E-3
6.917163356E1,-2.423143201E-2,-3.280819161E-3,6.661561929E-5
6.917410276E1,-2.489758842E-2,-4.063552711E-3,-1.998468651E-4
6.917662294E1,-2.516405098E-2,-4.063552711E-3,9.825803572E-4
6.917911627E1,-2.464777976E-2,-5.395865068E-3,2.048430266E-3
6.918163954E1,-2.451454848E-2,-6.062021479E-3,1.132465550E-3
6.918410858E1,-2.291577309E-2,-6.345137954E-3,2.314892830E-3
6.918657777E1,-2.464777976E-2,-5.928790197E-3,4.180130083E-3
6.918907265E1,-2.559705079E-2,-6.861408707E-3,2.981049009E-3
6.919156797E1,-2.626320720E-2,-7.644142490E-3,4.046898801E-3
6.919406227E1,-2.479766496E-2,-8.443529718E-3,5.645673722E-3
6.919658339E1,-2.574693598E-2,-8.976454847E-3,3.913667519E-3
6.919907830E1,-2.721248008E-2,-9.242917411E-3,3.913667519E-3
6.920157301E1,-2.827833034E-2,-9.226263501E-3,3.264165251E-3
6.920406776E1,-2.736236528E-2,-1.004230417E-2,4.446592648E-3
6.920655572E1,-2.802852169E-2,-1.070846058E-2,2.331546741E-3
6.920905845E1,-2.989375964E-2,-1.082503796E-2,2.864471637E-3
6.921152773E1,-3.084303252E-2,-1.122473180E-2,1.149119460E-3
6.921404778E1,-3.069314733E-2,-9.892419912E-3,1.798621728E-3
6.921654469E1,-3.082637861E-2,-9.625957347E-3,1.265696716E-3
6.921901283E1,-3.082637861E-2,-9.625957347E-3,2.165007609E-4
6.922153310E1,-3.189222887E-2,-8.693338372E-3,-7.161179092E-4
6.922402846E1,-3.349100426E-2,-7.877296768E-3,-7.161179092E-4
6.922652252E1,-3.094295599E-2,-6.961332168E-3,-9.825803572E-4
6.922901279E1,-3.269161656E-2,-7.227794733E-3,-3.114280291E-3
6.923151714E1,-3.307465464E-2,-5.745597184E-3,-2.181661548E-3
6.923400856E1,-3.254172951E-2,-6.428407039E-3,-3.114280291E-3
6.923648862E1,-3.359092772E-2,-3.613897366E-3,-3.247511340E-3
6.923899790E1,-3.239184618E-2,-5.096094683E-3,-3.114280291E-3
6.924149493E1,-3.347434849E-2,-5.079440773E-3,-4.046898801E-3
6.924396230E1,-3.170903400E-2,-3.364088712E-3,-3.647205187E-3
6.924648284E1,-2.959398925E-2,-4.979517311E-3,-3.247511340E-3
6.924896653E1,-2.984379791E-2,-3.247511340E-3,-2.981049009E-3
6.925147283E1,-2.917764150E-2,-3.247511340E-3,-4.846286494E-3
6.925396758E1,-2.847817726E-2,-5.828866852E-4,-1.665390446E-3
6.925643784E1,-2.677947842E-2,-3.397396533E-3,-3.114280291E-3
6.925893235E1,-2.583020553E-2,-2.598009072E-3,-2.731240354E-3
6.926145269E1,-2.554709092E-2,-1.532159280E-3,-1.798621728E-3
6.926394801E1,-2.489758842E-2,-1.948506921E-3,-3.397396533E-3
6.926644256E1,-2.354862168E-2,-2.081738086E-3,-1.931853010E-3
6.926893804E1,-2.288246527E-2,-1.282350626E-3,1.831929549E-4
6.927143312E1,-2.314892784E-2,-8.826569538E-4,-7.494257297E-4
6.927392718E1,-2.368185297E-2,-1.015888178E-3,1.831929549E-4
6.927639703E1,-2.193319239E-2,-8.993108640E-4,-1.015888178E-3
6.927891754E1,-2.219965495E-2,1.831929549E-4,4.996171629E-5
6.928138738E1,-2.179996110E-2,-1.149119460E-3,1.648736536E-3
6.928388210E1,-2.100057341E-2,-2.165007609E-4,2.298238920E-3
6.928640362E1,-2.153349854E-2,-2.165007609E-4,1.515505370E-3
6.928887192E1,-2.166672982E-2,-1.282350626E-3,2.181661548E-3
6.929139235E1,-2.234954014E-2,-1.415581908E-3,7.161179092E-4
6.929388767E1,-2.219965495E-2,-1.149119460E-3,2.431470202E-3
6.929635976E1,-2.181661502E-2,-1.548813190E-3,1.249042805E-3
6.929887823E1,-2.168338373E-2,-1.548813190E-3,1.249042805E-3
6.930134690E1,-2.274923399E-2,-1.682044356E-3,1.382274088E-3
6.930386745E1,-2.249942534E-2,-3.813744290E-3,5.995405954E-4
6.930636334E1,-2.449789457E-2,-3.547281725E-3,-9.992342675E-4
6.930885740E1,-2.664624713E-2,-3.663859097E-3,-8.660030435E-4
6.931135304E1,-2.677947842E-2,-5.262633786E-3,-1.781967818E-3
6.931381557E1,-2.811179124E-2,-3.513973905E-3,-2.048430266E-3
6.931634283E1,-2.814509906E-2,-6.994639989E-3,-2.847817726E-3
6.931883778E1,-3.094295599E-2,-7.377679925E-3,-2.831163816E-3
6.932133249E1,-3.122607246E-2,-7.910604589E-3,-3.497319994E-3
6.932382802E1,-3.269161656E-2,-7.494257297E-3,-4.696401302E-3
6.932630242E1,-3.322454169E-2,-6.961332168E-3,-3.630551277E-3
6.932881724E1,-3.537289426E-2,-8.943147026E-3,-3.497319994E-3
6.933131276E1,-3.497320041E-2,-8.276990615E-3,-5.345903337E-3
6.933378188E1,-3.670520708E-2,-8.127105422E-3,-4.696401302E-3
6.933630238E1,-3.657197580E-2,-9.192955680E-3,-3.897013841E-3
6.933877186E1,-3.683843836E-2,-8.660030551E-3,-4.946209956E-3
6.934129225E1,-3.818740323E-2,-9.992342442E-3,-4.146822263E-3
6.934376356E1,-3.792094067E-2,-1.039203629E-2,-3.230857430E-3
6.934627952E1,-4.003598541E-2,-8.376914077E-3,-3.897013841E-3
6.934877805E1,-3.990275413E-2,-8.227028884E-3,-2.697932534E-3
6.935124660E1,-3.883690760E-2,-7.977220230E-3,-2.964395098E-3
6.935376751E1,-3.950306401E-2,-7.027947810E-3,-2.181661548E-3
6.935626275E1,-3.975287080E-2,-5.295941606E-3,-1.915199100E-3
6.935876792E1,-4.015256464E-2,-6.211906672E-3,-1.831929549E-4
6.936125278E1,-3.935317695E-2,-5.695635453E-3,-7.161179092E-4
6.936372112E1,-3.933652490E-2,-4.896248225E-3,-7.327718195E-4
6.936624216E1,-3.718816862E-2,-3.180895932E-3,-1.998468651E-4
6.936873769E1,-3.810413554E-2,-1.299004536E-3,-1.265696716E-3
6.937118621E1,-3.877029195E-2,1.831929549E-4,-8.326952229E-5
6.937372678E1,-3.608901054E-2,1.498851489E-4,-3.497319994E-4
6.937619659E1,-3.540620208E-2,1.215735101E-3,7.161179092E-4
6.937871706E1,-3.434035182E-2,1.082503819E-3,1.115811639E-3
6.938120131E1,-3.367419541E-2,2.414816292E-3,1.232389011E-3
6.938366424E1,-3.099291772E-2,1.981814625E-3,3.164241789E-4
6.938620265E1,-2.952737361E-2,2.647970803E-3,2.298238920E-3
6.938867165E1,-2.832829207E-2,2.231623279E-3,1.099157729E-3
6.939119211E1,-2.779536694E-2,2.481431933E-3,-8.826569538E-4
6.939368792E1,-2.509743534E-2,4.479900468E-3,1.632082625E-3
6.939618178E1,-2.349865995E-2,3.930321429E-3,1.232389011E-3
6.939867779E1,-2.150019072E-2,3.114280291E-3,1.365620177E-3
6.940115899E1,-1.950172335E-2,3.230857430E-3,-4.829632526E-4
6.940366693E1,-1.895214431E-2,5.212672055E-3,-2.331546712E-4
6.940616253E1,-1.841921918E-2,4.413284827E-3,-1.149119460E-3
6.940863348E1,-1.615428738E-2,4.263399635E-3,-2.214969369E-3
6.941115187E1,-1.402258780E-2,3.830398200E-3,-2.747894265E-3
6.941362148E1,-1.267362200E-2,4.629785661E-3,-7.660796400E-4
6.941614198E1,-1.229058206E-2,2.631316893E-3,-1.682044356E-3
6.941863747E1,-1.295673754E-2,2.498085611E-3,-1.948506921E-3
6.942113560E1,-1.297339145E-2,1.965160714E-3,-3.530627815E-3
6.942358180E1,-1.335643139E-2,2.498085611E-3,-2.481431933E-3
6.942609678E1,-1.377277914E-2,1.565467101E-3,-2.598009072E-3
6.942860703E1,-1.363954786E-2,8.993108640E-4,-2.464778023E-3
6.943111448E1,-1.432235818E-2,-2.831163874E-4,-1.015888178E-3
6.943360756E1,-1.713686809E-2,-7.993874606E-4,-1.665390446E-3
6.943607700E1,-1.953503117E-2,-1.199081191E-3,-3.130934201E-3
6.943859751E1,-2.170003764E-2,-2.098391997E-3,-8.660030435E-4
6.944109173E1,-2.424808592E-2,-2.614662983E-3,-1.265696716E-3
6.944358730E1,-2.652966976E-2,-3.663859097E-3,-1.265696716E-3
6.944605637E1,-2.972722054E-2,-3.230857430E-3,-8.660030435E-4
6.944857672E1,-3.374081105E-2,-3.863706021E-3,1.998468651E-4
6.945107167E1,-3.602239490E-2,-5.712289363E-3,-5.828866852E-4
6.945354193E1,-3.722147644E-2,-5.445826799E-3,-1.382274088E-3
6.945606199E1,-4.123506695E-2,-6.611600053E-3,-5.828866852E-4
6.945853253E1,-4.551512003E-2,-6.711523514E-3,-9.825803572E-4
6.946105194E1,-4.939548299E-2,-6.944678258E-3,1.798621728E-3
6.946354746E1,-5.072779581E-2,-6.794793066E-3,-4.996171629E-5
6.946603912E1,-5.354230478E-2,-7.177833002E-3,6.161945057E-4
6.946853749E1,-5.487461761E-2,-7.694104221E-3,1.532159280E-3
6.947100624E1,-5.380876735E-2,-7.044601720E-3,1.265696716E-3
6.947352650E1,-5.525765568E-2,-6.495022681E-3,1.798621728E-3
6.947602215E1,-5.487461761E-2,-6.495022681E-3,7.327718195E-4
6.947849627E1,-5.539088696E-2,-5.695635453E-3,2.065084176E-3
6.948101169E1,-5.310930312E-2,-3.180895932E-3,9.992342675E-4
6.948349346E1,-5.191022158E-2,-3.980283160E-3,7.327718195E-4
6.948600164E1,-4.976186901E-2,-2.548047341E-3,-1.398927998E-3
6.948849713E1,-4.841290042E-2,-2.281585010E-3,-1.265696716E-3
6.949100962E1,-4.763016850E-2,-2.298238920E-3,-3.380742623E-3
6.949348740E1,-4.548181221E-2,-1.648736536E-3,-3.380742623E-3
6.949595428E1,-4.546516016E-2,1.015888178E-3,-4.180130083E-3
6.949847642E1,-4.320022836E-2,-4.663093423E-4,-4.446592648E-3
6.950097239E1,-4.186791554E-2,-7.494257297E-4,-5.245979875E-3
6.950344126E1,-3.960298747E-2,-8.993108640E-4,-5.112748593E-3
6.950593650E1,-4.040237144E-2,-2.364854561E-3,-3.913667519E-3
6.950843137E1,-3.827067465E-2,-2.115045907E-3,-3.380742623E-3
6.951092645E1,-3.573928028E-2,-3.197549842E-3,-4.313361365E-3
6.951342136E1,-3.668855131E-2,-3.863706021E-3,-3.380742623E-3
6.951591664E1,-3.360757977E-2,-4.146822263E-3,-4.180130083E-3
6.951839150E1,-3.137595579E-2,-7.510911208E-3,-4.946209956E-3
6.952093218E1,-3.080972470E-2,-5.512442440E-3,-4.429938737E-3
6.952342734E1,-2.746228874E-2,-3.930321429E-3,-3.380742623E-3
6.952589976E1,-2.787863649E-2,-4.729709122E-3,-4.296707455E-3
6.952843105E1,-2.306565829E-2,-5.579058081E-3,-5.229325965E-3
6.953092148E1,-1.996803097E-2,-2.131699817E-3,-6.694869604E-3
6.953340679E1,-2.036772482E-2,-1.998468535E-3,-5.495788530E-3
6.953590159E1,-1.848583482E-2,-4.163476115E-4,-6.428407039E-3
6.953839638E1,-2.006795444E-2,2.131699817E-3,-7.893950678E-3
6.954088678E1,-1.991806924E-2,4.130168352E-3,-7.244448643E-3
6.954336244E1,-1.790294796E-2,4.912902135E-3,-7.377679925E-3
6.954588132E1,-2.110049687E-2,6.811446976E-3,-8.177067153E-3
6.954837648E1,-2.268261835E-2,9.359494783E-3,-8.709992282E-3
6.955087119E1,-2.574693598E-2,1.059188321E-2,-6.211906672E-3
6.955334076E1,-2.641309239E-2,1.059188321E-2,-5.146056414E-3
6.955583754E1,-2.972722054E-2,1.289012190E-2,-4.879594315E-3
6.955835634E1,-3.104287945E-2,1.463878248E-2,-4.629785661E-3
6.956085150E1,-3.424042836E-2,1.587117091E-2,-2.781202085E-3
6.956334600E1,-3.690505400E-2,1.603771001E-2,-1.981814625E-3
6.956584006E1,-3.892017528E-2,1.578790136E-2,-5.162710440E-4
6.956831072E1,-4.051895067E-2,1.645405777E-2,-1.315658446E-3
6.957083135E1,-4.025248811E-2,1.620424911E-2,-3.830398200E-4
6.957332680E1,-4.025248811E-2,1.513839979E-2,1.332312357E-3
6.957582094E1,-3.907006234E-2,1.325650793E-2,4.163476115E-4
6.957832362E1,-3.935317695E-2,1.179096475E-2,8.160413126E-4
6.958078623E1,-3.508977592E-2,9.759188630E-3,8.160413126E-4
6.958330617E1,-3.284149989E-2,7.061255630E-3,8.326952229E-4
6.958580173E1,-2.871133201E-2,5.695635453E-3,1.099157729E-3
6.958829587E1,-2.446458675E-2,2.731240354E-3,-8.826569538E-4
6.959080653E1,-1.980149373E-2,1.881891279E-3,-1.931853010E-3
6.959325038E1,-1.513839979E-2,-3.330780964E-5,-3.264165251E-3
6.959578094E1,-1.020884328E-2,-1.665390446E-3,-2.464778023E-3
6.959827703E1,-6.211906672E-3,-3.430704353E-3,-3.930321429E-3
6.960077085E1,-1.398927998E-3,-2.664624713E-3,-3.797090380E-3
6.960324090E1,1.398927998E-3,-3.230857430E-3,-5.645673722E-3
6.960573573E1,5.945444107E-3,-3.130934201E-3,-5.245979875E-3
6.960825661E1,6.195252761E-3,-3.813744290E-3,-6.844754796E-3
6.961075160E1,7.960566320E-3,-1.948506921E-3,-6.445060950E-3
6.961320159E1,8.876531385E-3,-3.430704353E-3,-6.445060950E-3
6.961571559E1,7.677450310E-3,-2.481431933E-3,-5.912136286E-3
6.961821071E1,5.695635453E-3,3.330780892E-4,-7.111217361E-3
6.962073077E1,4.646439571E-3,1.282350626E-3,-6.977986079E-3
6.962322670E1,-3.330780964E-5,2.248277189E-3,-7.644142490E-3
6.962572064E1,-5.212672055E-3,4.563170020E-3,-6.594946142E-3
6.962819057E1,-8.443529718E-3,1.648736536E-3,-8.043835871E-3
6.963070863E1,-1.443893556E-2,4.629785661E-3,-7.660796400E-3
6.963320591E1,-1.911868341E-2,4.130168352E-3,-6.861408707E-3
6.963567572E1,-2.886121720E-2,5.812212825E-3,-5.795558915E-3
6.963822145E1,-3.234188259E-2,4.896248225E-3,-7.127871271E-3
6.964066542E1,-3.822071105E-2,3.613897366E-3,-6.844754796E-3
6.964316595E1,-4.543185234E-2,4.479900468E-3,-6.195252761E-3
6.964568080E1,-5.157714337E-2,4.663093481E-3,-6.977986079E-3
6.964817637E1,-5.787231773E-2,3.247511340E-3,-4.996171221E-3
6.965067071E1,-6.455053389E-2,2.897779457E-3,-5.129402503E-3
6.965314434E1,-6.936351210E-2,2.131699817E-3,-5.112748593E-3
6.965563592E1,-7.539222389E-2,3.164241789E-4,-3.913667519E-3
6.965815570E1,-7.820674032E-2,-5.828866852E-4,-3.513973905E-3
6.966065167E1,-8.182063699E-2,-1.632082625E-3,-4.046898801E-3
6.966314564E1,-8.596745878E-2,-2.931087278E-3,-4.429938737E-3
6.966561574E1,-8.929824084E-2,-2.364854561E-3,-3.247511340E-3
6.966811627E1,-9.211274981E-2,-2.464778023E-3,-1.515505370E-3
6.967063071E1,-9.251244366E-2,-3.264165251E-3,-2.314892830E-3
6.967312628E1,-9.399463981E-2,-4.729709122E-3,-3.630551277E-3
6.967562058E1,-9.506049007E-2,-4.579823930E-3,-1.915199100E-3
6.967808608E1,-9.492725879E-2,-3.913667519E-3,-1.249042805E-3
6.968058510E1,-9.384475648E-2,-1.665390446E-3,-8.493491332E-4
6.968310577E1,-9.116347134E-2,-1.415581908E-3,-1.998468651E-4
6.968560146E1,-9.063055366E-2,-1.948506921E-3,-8.493491332E-4
6.968807004E1,-8.808249980E-2,4.330015217E-4,-6.661561929E-5
6.969055759E1,-8.380244672E-2,1.332312386E-4,-5.995405954E-4
