"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.443029324E1,5.095160380E-2,2.851344645E-1,9.696816444E0
1.443276480E1,5.686229095E-2,2.769792080E-1,9.735048294E0
1.443528201E1,4.249707982E-2,2.724152505E-1,9.758990288E0
1.443777754E1,7.354688644E-2,2.689735889E-1,9.799616814E0
1.444027298E1,6.860884279E-2,2.525882721E-1,9.851092339E0
1.444274193E1,9.606734663E-2,2.561795712E-1,9.866654396E0
1.444526228E1,8.768763393E-2,2.516904473E-1,9.919178009E0
1.444775687E1,9.000702202E-2,2.365022302E-1,9.971850395E0
1.445024332E1,1.054945141E-1,2.401683629E-1,9.994520187E0
1.445274702E1,1.065419763E-1,2.187701762E-1,1.001973438E1
1.445521622E1,1.209071875E-1,2.259527892E-1,1.002571964E1
1.445773660E1,9.464578331E-2,2.201169133E-1,1.003402424E1
1.446023184E1,1.125274822E-1,2.237082273E-1,1.004958725E1
1.446271382E1,1.053448766E-1,2.129343152E-1,1.003769016E1
1.446522220E1,1.016787514E-1,2.056768835E-1,1.002459717E1
1.446769034E1,1.041477770E-1,2.153285146E-1,1.003529644E1
1.447021129E1,9.920973331E-2,1.959504485E-1,9.991153717E0
1.447270633E1,1.029506698E-1,2.160767019E-1,9.961225510E0
1.447516621E1,1.075894386E-1,1.979705542E-1,9.927856445E0
1.447769669E1,9.097966552E-2,2.062006146E-1,9.903914452E0
1.448019030E1,9.808745235E-2,2.012625784E-1,9.876456261E0
1.448268599E1,1.110311002E-1,1.747767180E-1,9.844358444E0
1.448518110E1,1.183633432E-1,1.925836056E-1,9.831115723E0
1.448765042E1,1.183633432E-1,1.946785301E-1,9.791686058E0
1.449017126E1,1.292120665E-1,2.086696476E-1,9.766771317E0
1.449264269E1,1.113303825E-1,2.085948288E-1,9.745223999E0
1.449516059E1,1.291372478E-1,1.963993609E-1,9.719037056E0
1.449765624E1,1.184381619E-1,2.071732730E-1,9.710582733E0
1.450012528E1,1.136497632E-1,1.986439228E-1,9.686716080E0
1.450264517E1,1.244984865E-1,2.139069587E-1,9.650802612E0
1.450514240E1,1.292120665E-1,2.067991644E-1,9.660453796E0
1.450759866E1,1.244984865E-1,2.174982578E-1,9.647211075E0
1.451015242E1,1.292868853E-1,2.163011581E-1,9.644891739E0
1.451259606E1,1.364694983E-1,2.246808708E-1,9.650802612E0
1.451512019E1,1.233013868E-1,2.115127593E-1,9.646088600E0
1.451758951E1,1.329530180E-1,2.341828495E-1,9.649530411E0
1.452010981E1,1.399859786E-1,2.115127593E-1,9.646088600E0
1.452260501E1,1.209820062E-1,2.200420946E-1,9.672275543E0
1.452510949E1,1.341501176E-1,2.294692695E-1,9.661501884E0
1.452759549E1,1.340752989E-1,2.223614901E-1,9.669956207E0
1.453006225E1,1.425298154E-1,2.308160067E-1,9.691429138E0
1.453258434E1,1.330278367E-1,2.452560365E-1,9.702053070E0
1.453508019E1,1.331026554E-1,2.489969730E-1,9.723526001E0
1.453754923E1,1.078887135E-1,2.275988013E-1,9.733178139E0
1.454006949E1,1.197849065E-1,2.287959009E-1,9.729586601E0
1.454254882E1,1.316810995E-1,2.157774270E-1,9.761908531E0
1.454505903E1,1.007809266E-1,2.433855683E-1,9.772532463E0
1.454755447E1,1.104325503E-1,2.507178187E-1,9.803507805E0
1.455002058E1,1.116296574E-1,2.590975165E-1,9.810689926E0
1.455251846E1,9.973346442E-2,2.567033172E-1,9.798719406E0
1.455503885E1,1.019780263E-1,2.460042238E-1,9.805901527E0
1.455750850E1,9.838672727E-2,2.436848432E-1,9.820266724E0
1.456002925E1,9.374795854E-2,2.640355527E-1,9.818995476E0
1.456252396E1,9.135375917E-2,2.592471540E-1,9.816600800E0
1.456501859E1,9.247604012E-2,2.495955229E-1,9.801113129E0
1.456748782E1,7.833528519E-2,2.725648880E-1,9.835604668E0
1.457000841E1,8.304887265E-2,2.688239515E-1,9.823708534E0
1.457250357E1,8.417115360E-2,2.570025921E-1,9.833360672E0
1.457498925E1,8.432079107E-2,2.724900842E-1,9.836802483E0
1.457749401E1,8.776245266E-2,2.581248581E-1,9.824980736E0
1.457998799E1,1.020528451E-1,2.544587553E-1,9.826177597E0
1.458248290E1,1.009305641E-1,2.602946162E-1,9.804630280E0
1.458497814E1,1.021276638E-1,2.603694201E-1,9.816600800E0
1.458744726E1,6.988076121E-2,2.629132867E-1,9.821314812E0
1.458996870E1,8.895955980E-2,2.617161870E-1,9.824980736E0
1.459243851E1,1.010053828E-1,2.699462473E-1,9.820117950E0
1.459495780E1,1.043722332E-1,2.438344806E-1,9.839421272E0
1.459745303E1,9.629180282E-2,2.771288455E-1,9.809343338E0
1.459992248E1,1.081879884E-1,2.746598125E-1,9.805827141E0
1.460244270E1,1.022024825E-1,2.758569419E-1,9.809343338E0
1.460491186E1,8.664017171E-2,2.675520480E-1,9.811812401E0
1.460740701E1,1.056441516E-1,2.519149184E-1,9.798719406E0
1.460992309E1,1.164180562E-1,2.615665495E-1,9.815403938E0
1.461242231E1,1.199345440E-1,2.483236045E-1,9.808370590E0
1.461491706E1,1.223287433E-1,2.518400848E-1,9.797596931E0
1.461740905E1,1.247229427E-1,2.495207042E-1,9.809568405E0
1.461990705E1,1.307084560E-1,2.578255832E-1,9.805901527E0
1.462240205E1,1.139490381E-1,2.460042238E-1,9.809568405E0
1.462488793E1,1.330278367E-1,2.448819429E-1,9.834631920E0
1.462739208E1,1.233762056E-1,2.279728949E-1,9.802460670E0
1.462988646E1,1.438017339E-1,2.482487857E-1,9.804780006E0
1.463235701E1,1.235258430E-1,2.530371845E-1,9.801188469E0
1.463487747E1,1.270423234E-1,2.460042238E-1,9.816750526E0
1.463736531E1,1.293617040E-1,2.302922755E-1,9.794080734E0
1.463986636E1,1.329530180E-1,2.303670943E-1,9.804854393E0
1.464236152E1,1.280897856E-1,2.231844962E-1,9.803731918E0
1.464485635E1,1.328781992E-1,2.183960825E-1,9.797746658E0
1.464735196E1,1.292868853E-1,2.207154632E-1,9.786973000E0
1.464982067E1,1.245733052E-1,2.315641940E-1,9.770063400E0
1.465234114E1,1.328781992E-1,2.173486203E-1,9.789216995E0
1.465483788E1,1.136497632E-1,2.054524273E-1,9.783307076E0
1.465733080E1,1.053448766E-1,2.066495270E-1,9.778518677E0
1.465982649E1,1.087865382E-1,1.863736361E-1,9.784578323E0
1.466230431E1,1.029506698E-1,2.041805089E-1,9.766547203E0
1.466481562E1,1.100584567E-1,2.005892098E-1,9.772532463E0
1.466729308E1,1.100584567E-1,2.041805089E-1,9.778518677E0
1.466980545E1,8.851064742E-2,1.898901165E-1,9.767819405E0
1.467230041E1,9.329904616E-2,1.958008111E-1,9.758242607E0
1.467480748E1,7.773673534E-2,1.851017177E-1,9.755847931E0
1.467729088E1,8.252514154E-2,1.885433793E-1,9.740360260E0
1.467976191E1,1.062427014E-1,1.705868691E-1,9.747617722E0
1.468225455E1,8.469488472E-2,1.588403136E-1,9.765574455E0
1.468478279E1,1.037736833E-1,1.539022774E-1,9.756072998E0
1.468727001E1,7.893383503E-2,1.849520802E-1,9.740360260E0
1.468976566E1,7.878419757E-2,1.696142256E-1,9.764302254E0
1.469225943E1,7.885901630E-2,1.780687571E-1,9.784578323E0
1.469475561E1,9.801263362E-2,1.851765364E-1,9.779789925E0
1.469725011E1,8.132804185E-2,1.889174730E-1,9.797672272E0
1.469973428E1,7.773673534E-2,1.901893914E-1,9.811962128E0
1.470223945E1,6.815993041E-2,1.889922917E-1,9.811962128E0
1.470473534E1,6.576573104E-2,1.830067933E-1,9.807249069E0
1.470720405E1,7.175122947E-2,1.914613098E-1,9.820342064E0
1.470972440E1,7.668927312E-2,2.069488168E-1,9.816676140E0
1.471218122E1,7.900865376E-2,1.961749047E-1,9.817947388E0
1.471471422E1,7.908347249E-2,2.153285146E-1,9.818995476E0
1.471720889E1,9.352350235E-2,2.294692695E-1,9.799841881E0
1.471970100E1,8.529343456E-2,2.402431816E-1,9.793856621E0
1.472219888E1,1.045218706E-1,2.628384531E-1,9.790189743E0
1.472466275E1,9.142857790E-2,2.677016854E-1,9.799692154E0
1.472716352E1,1.068412513E-1,2.578255832E-1,9.754351616E0
1.472965860E1,9.030629694E-2,2.828899026E-1,9.759065628E0
1.473215323E1,9.883563966E-2,3.090764880E-1,9.747019768E0
1.473464826E1,8.813655376E-2,3.150619864E-1,9.745747566E0
1.473712576E1,9.172785282E-2,3.161094487E-1,9.725471497E0
1.473963834E1,9.644144028E-2,3.079541922E-1,9.755399704E0
1.474215868E1,9.299977124E-2,3.211971223E-1,9.770812035E0
1.474461014E1,9.068039060E-2,3.283049166E-1,9.764826775E0
1.474714818E1,9.546878934E-2,3.402759135E-1,9.776722908E0
1.474962947E1,1.121533886E-1,3.318962157E-1,9.780388832E0
1.475211246E1,9.920973331E-2,3.571101427E-1,9.790938377E0
1.475463374E1,1.123030260E-1,3.559878767E-1,9.813683510E0
1.475710249E1,9.442132711E-2,3.524713814E-1,9.807697296E0
1.475962288E1,1.028010324E-1,3.560626805E-1,9.820865631E0
1.476207295E1,1.039981395E-1,3.632452786E-1,9.824381828E0
1.476458727E1,1.015291139E-1,3.503016233E-1,9.851915359E0
1.476710782E1,9.314940870E-2,3.454384208E-1,9.831639290E0
1.476960338E1,7.287351787E-2,3.539677560E-1,9.854234695E0
1.477209740E1,9.307458997E-2,3.359364271E-1,9.840019226E0
1.477455549E1,9.180267155E-2,3.204489350E-1,9.853261948E0
1.477706139E1,8.933365345E-2,3.085527420E-1,9.860445023E0
1.477958308E1,8.095394820E-2,3.108721375E-1,9.843760490E0
1.478205171E1,9.771335870E-2,3.155108988E-1,9.830592155E0
1.478457222E1,8.215104789E-2,3.131915033E-1,9.828198433E0
1.478704768E1,8.215104789E-2,3.048118055E-1,9.823484421E0
1.478955317E1,8.447042853E-2,2.987514734E-1,9.812710762E0
1.479205659E1,7.960720360E-2,2.866308391E-1,9.782932281E0
1.479452750E1,6.516718119E-2,2.736871839E-1,9.800889015E0
1.479704662E1,7.354688644E-2,2.688239515E-1,9.790189743E0
1.479951598E1,8.888474107E-2,2.521393597E-1,9.807024002E0
1.480201114E1,8.641571552E-2,2.400187254E-1,9.777171135E0
1.480453214E1,8.050503582E-2,2.471265048E-1,9.765200615E0
1.480701635E1,7.930792868E-2,2.400935441E-1,9.791536331E0
1.480952144E1,8.888474107E-2,2.446574867E-1,9.776049614E0
1.481201155E1,8.402151614E-2,2.313397378E-1,9.739089012E0
1.481448945E1,9.816227108E-2,2.098667473E-1,9.757120132E0
1.481700642E1,9.584289044E-2,2.170493454E-1,9.757120132E0
1.481950141E1,8.394669741E-2,2.267009765E-1,9.765350342E0
1.482199568E1,7.908347249E-2,2.087444663E-1,9.749937057E0
1.482447696E1,8.619125932E-2,2.016366720E-1,9.769090652E0
1.482696052E1,7.062894851E-2,1.958008111E-1,9.781062126E0
1.482948135E1,7.773673534E-2,1.873462796E-1,9.769165993E0
1.483194392E1,7.653963566E-2,1.860743612E-1,9.759589195E0
1.483447053E1,6.823474914E-2,1.896656603E-1,9.754800797E0
1.483692439E1,7.900865376E-2,1.981201917E-1,9.773879051E0
1.483942712E1,6.576573104E-2,1.850268990E-1,9.777470589E0
1.484195540E1,5.386953801E-2,1.848772615E-1,9.751209259E0
1.484445096E1,6.920739263E-2,1.610848904E-1,9.765649796E0
1.484694510E1,7.062894851E-2,1.897404790E-1,9.765574455E0
1.484940095E1,7.885901630E-2,1.812859625E-1,9.763180733E0
1.485196085E1,6.696283072E-2,1.862239987E-1,9.773954391E0
1.485443082E1,6.329670548E-2,1.732055247E-1,9.796699524E0
1.485690002E1,7.055412978E-2,1.803881377E-1,9.805004120E0
1.485941987E1,5.978022516E-2,1.779939383E-1,9.791835785E0
1.486188984E1,9.090484679E-2,1.886930168E-1,9.802610397E0
1.486440636E1,7.766191661E-2,1.815852374E-1,9.812187195E0
1.486690478E1,6.943184882E-2,1.936310679E-1,9.814506531E0
1.486940002E1,8.364742249E-2,1.791910380E-1,9.810989380E0
1.487189444E1,7.414543629E-2,1.839046180E-1,9.799018860E0
1.487438952E1,8.491934091E-2,1.887678355E-1,9.812187195E0
1.487685452E1,7.893383503E-2,1.839794368E-1,9.810989380E0
1.487937926E1,8.372224122E-2,1.886930168E-1,9.801412582E0
1.488186791E1,1.016787514E-1,2.006640285E-1,9.809718132E0
1.488436897E1,1.076642573E-1,2.041805089E-1,9.802535057E0
1.488683857E1,1.005564705E-1,2.088941038E-1,9.786973000E0
1.488935094E1,9.816227108E-2,2.070236355E-1,9.805827141E0
1.489183434E1,1.017535701E-1,2.118868530E-1,9.820117950E0
1.489432384E1,1.183633432E-1,2.008884847E-1,9.795127869E0
1.489681884E1,1.076642573E-1,2.069488168E-1,9.797447205E0
1.489933853E1,1.135749444E-1,1.984942853E-1,9.783157349E0
1.490180810E1,1.006312892E-1,2.164507955E-1,9.784278870E0
1.490432934E1,1.114800200E-1,2.355295867E-1,9.786599159E0
1.490680997E1,1.197849065E-1,2.318634689E-1,9.783007622E0
1.490931847E1,1.197100878E-1,2.140565962E-1,9.797447205E0
1.491178791E1,1.400607973E-1,2.247556895E-1,9.797447205E0
1.491428283E1,1.150713190E-1,2.377741635E-1,9.769839287E0
1.491680317E1,1.115548387E-1,2.427121997E-1,9.790115356E0
1.491929874E1,1.030254886E-1,2.237082273E-1,9.808146477E0
1.492177172E1,1.031003073E-1,2.367266864E-1,9.781810760E0
1.492426269E1,1.032499447E-1,2.522889972E-1,9.788843155E0
1.492675732E1,1.092354506E-1,2.558802962E-1,9.794828415E0
1.492927831E1,1.114800200E-1,2.308908254E-1,9.804480553E0
1.493176334E1,1.138742194E-1,2.379238009E-1,9.794903755E0
1.493424263E1,1.246481240E-1,2.403180003E-1,9.797297478E0
1.493677770E1,1.140238568E-1,2.558802962E-1,9.793631554E0
1.493925768E1,1.187374368E-1,2.546083927E-1,9.787646294E0
1.494176256E1,1.223287433E-1,2.558054924E-1,9.786523819E0
1.494424808E1,1.212064624E-1,2.593219578E-1,9.781661034E0
1.494671732E1,1.283890605E-1,2.652326524E-1,9.768567085E0
1.494923742E1,1.092354506E-1,2.546083927E-1,9.780538559E0
1.495170466E1,1.022024825E-1,2.760813832E-1,9.775600433E0
1.495423624E1,1.390881538E-1,2.603694201E-1,9.761384964E0
1.495672289E1,1.009305641E-1,2.641851902E-1,9.776872635E0
1.495919185E1,1.092354506E-1,2.558054924E-1,9.776947021E0
1.496170458E1,1.116296574E-1,2.544587553E-1,9.762581825E0
1.496420698E1,1.105821878E-1,2.785504162E-1,9.785177231E0
1.496666743E1,9.980828315E-2,2.700958848E-1,9.769689560E0
1.496919766E1,1.200093627E-1,2.608931661E-1,9.800664902E0
1.497166719E1,1.092354506E-1,2.549076676E-1,9.789890289E0
1.497418668E1,1.057189703E-1,2.680757642E-1,9.799392700E0
1.497668212E1,1.093102694E-1,2.680757642E-1,9.804181099E0
1.497915107E1,1.259948611E-1,2.690484226E-1,9.774328232E0
1.498166853E1,1.080383509E-1,2.572270334E-1,9.787496567E0
1.498415750E1,1.117044762E-1,2.739116251E-1,9.776647568E0
1.498666112E1,1.259948611E-1,2.691232264E-1,9.787496567E0
1.498915705E1,1.104325503E-1,2.596960664E-1,9.799467087E0
1.499164147E1,9.958382696E-2,2.478746921E-1,9.807847023E0
1.499414672E1,1.152209565E-1,2.609679997E-1,9.816152573E0
1.499662170E1,1.175403371E-1,2.513911724E-1,9.806650162E0
1.499913598E1,1.056441516E-1,2.597708702E-1,9.808969498E0
1.500162768E1,1.246481240E-1,2.466775924E-1,9.823410034E0
1.500411966E1,1.129015759E-1,2.656815648E-1,9.795801163E0
1.500662121E1,9.142857790E-2,2.706196010E-1,9.813683510E0
1.500909036E1,9.973346442E-2,2.623147368E-1,9.826850891E0
1.501160701E1,1.068412513E-1,2.537853718E-1,9.801861763E0
1.501410603E1,1.057189703E-1,2.694225013E-1,9.823260307E0
1.501659810E1,9.621698409E-2,2.695721388E-1,9.837625504E0
1.501909586E1,8.065467328E-2,2.670283020E-1,9.811288834E0
1.502156469E1,8.776245266E-2,2.622399032E-1,9.806575775E0
1.502408564E1,9.023147821E-2,2.684498727E-1,9.854310036E0
1.502658084E1,9.494505823E-2,2.576011419E-1,9.834033966E0
1.502906416E1,9.135375917E-2,2.599953413E-1,9.832837105E0
1.503156640E1,8.776245266E-2,2.587982416E-1,9.840019226E0
1.503403254E1,9.255085886E-2,2.564040422E-1,9.834033966E0
1.503655972E1,8.409633487E-2,2.514660060E-1,9.810166359E0
1.503905545E1,7.220014185E-2,2.479495108E-1,9.811364174E0
1.504156880E1,8.065467328E-2,2.658312023E-1,9.805303574E0
1.504404504E1,6.269815564E-2,2.597708702E-1,9.787422180E0
1.504651444E1,6.988076121E-2,2.584989667E-1,9.776647568E0
1.504903450E1,8.289923519E-2,2.388216257E-1,9.771185875E0
1.505152888E1,9.367313981E-2,2.505681813E-1,9.748516083E0
1.505404764E1,9.374795854E-2,2.552817464E-1,9.736544609E0
1.505651977E1,1.020528451E-1,2.552069426E-1,9.726967812E0
1.505901029E1,9.846154600E-2,2.538602054E-1,9.698312759E0
1.506148453E1,9.374795854E-2,2.539350092E-1,9.713800430E0
1.506398042E1,1.022024825E-1,2.693476975E-1,9.697040558E0
1.506649857E1,1.142483130E-1,2.871545553E-1,9.690979958E0
1.506899438E1,1.105073690E-1,2.656815648E-1,9.692252159E0
1.507148868E1,1.176151559E-1,2.526631057E-1,9.717466354E0
1.507398424E1,1.093102694E-1,2.671031356E-1,9.730484962E0
1.507647871E1,1.020528451E-1,2.540098429E-1,9.730559349E0
1.507898018E1,1.043722332E-1,2.445078492E-1,9.735423088E0
1.508146907E1,1.020528451E-1,2.542342842E-1,9.764003754E0
1.508396398E1,9.965864569E-2,2.457797676E-1,9.753304482E0
1.508646325E1,1.043722332E-1,2.376245260E-1,9.787945747E0
1.508895389E1,1.068412513E-1,2.543839216E-1,9.790265083E0
1.509146146E1,8.043020964E-2,2.378489822E-1,9.809418678E0
1.509394299E1,1.151461378E-1,2.473509610E-1,9.823783875E0
1.509643794E1,1.103577316E-1,2.439092994E-1,9.842937469E0
1.509890775E1,1.031003073E-1,2.296189070E-1,9.848922729E0
1.510140201E1,8.521861583E-2,2.344821244E-1,9.853636742E0
1.510389774E1,9.105448425E-2,2.132335901E-1,9.892018318E0
1.510639680E1,9.703999013E-2,2.192190886E-1,9.896732330E0
1.510888757E1,9.217676520E-2,2.035819590E-1,9.876530647E0
1.511138244E1,8.634089679E-2,2.215384692E-1,9.885957718E0
1.511389485E1,9.225158393E-2,2.166004330E-1,9.864484787E0
1.511638700E1,8.851064742E-2,1.952770799E-1,9.883713722E0
1.511889224E1,8.372224122E-2,1.903390288E-1,9.852663994E0
1.512138712E1,9.322422743E-2,1.880944669E-1,9.890971184E0
1.512385664E1,9.322422743E-2,1.819593310E-1,9.861118317E0
1.512635294E1,7.893383503E-2,1.854758114E-1,9.841964722E0
1.512887271E1,8.611644059E-2,1.937807053E-1,9.815553665E0
1.513136734E1,1.039233208E-1,1.793406755E-1,9.804929733E0
1.513386173E1,9.202712774E-2,1.874959171E-1,9.770213127E0
1.513633886E1,1.065419763E-1,2.112134844E-1,9.754576683E0
1.513886763E1,1.051952392E-1,1.920598745E-1,9.737966537E0
1.514134679E1,9.457096457E-2,2.075473666E-1,9.728314400E0
1.514384252E1,8.738835901E-2,2.050035149E-1,9.697264671E0
1.514633113E1,1.028758511E-1,1.977460980E-1,9.691354752E0
1.514881802E1,8.020575345E-2,2.026841342E-1,9.706841469E0
1.515132661E1,1.018283889E-1,2.157774270E-1,9.710358620E0
1.515382136E1,9.808745235E-2,2.002151161E-1,9.703250885E0
1.515631681E1,8.993220329E-2,2.219125628E-1,9.724648476E0
1.515881107E1,9.816227108E-2,2.098667473E-1,9.715147018E0
1.516130224E1,1.042225957E-1,2.183960825E-1,9.748590469E0
1.516378771E1,1.113303825E-1,2.124105841E-1,9.750985146E0
1.516631233E1,9.576806426E-2,2.101660222E-1,9.767744064E0
1.516879150E1,9.711480886E-2,2.317886502E-1,9.787945747E0
1.517128763E1,1.078887135E-1,2.341828495E-1,9.795127869E0
1.517373746E1,1.102080941E-1,2.222866714E-1,9.808296204E0
1.517625011E1,9.599252790E-2,2.378489822E-1,9.801038742E0
1.517877058E1,9.472060204E-2,2.330605686E-1,9.802235603E0
1.518126549E1,9.711480886E-2,2.246808708E-1,9.796324730E0
1.518373510E1,9.008184075E-2,2.475005984E-1,9.816526413E0
1.518624857E1,1.008557454E-1,2.556558549E-1,9.792584419E0
1.518872493E1,8.424597234E-2,2.617909908E-1,9.800889015E0
1.519121935E1,7.227496058E-2,2.581996918E-1,9.797297478E0
1.519375260E1,7.474398613E-2,2.712929845E-1,9.792434692E0
1.519623567E1,7.841010392E-2,2.807949781E-1,9.787646294E0
1.519871536E1,5.334580690E-2,2.834884524E-1,9.824606895E0
1.520122497E1,5.342062563E-2,2.941127121E-1,9.799467087E0
1.520371996E1,6.651391834E-2,2.894739509E-1,9.827000618E0
1.520621536E1,6.037877500E-2,2.728641629E-1,9.842638016E0
1.520868342E1,5.813420936E-2,2.849099934E-1,9.842488289E0
1.521120454E1,5.327098817E-2,2.815431654E-1,9.872341156E0
1.521369998E1,7.706336677E-2,2.611176372E-1,9.876082420E0
1.521616898E1,8.417115360E-2,2.599953413E-1,9.891644478E0
1.521869026E1,9.382277727E-2,2.694973350E-1,9.881992340E0
1.522115885E1,9.142857790E-2,2.718915343E-1,9.887978554E0
1.522367919E1,1.104325503E-1,2.598457038E-1,9.873763084E0
1.522617467E1,1.283890605E-1,2.633621991E-1,9.877353668E0
1.522866914E1,1.390881538E-1,2.607435286E-1,9.840318680E0
1.523113874E1,9.741408378E-2,2.717418969E-1,9.858125687E0
1.523363350E1,1.104325503E-1,2.618658245E-1,9.817573547E0
1.523612825E1,1.093102694E-1,2.689735889E-1,9.806799889E0
1.523862365E1,1.044470519E-1,2.579004169E-1,9.742305756E0
1.524112129E1,1.095347255E-1,3.031657934E-1,9.730185509E0
1.524363927E1,9.868600219E-2,2.792237699E-1,9.714772224E0
1.524610819E1,9.277531505E-2,2.909703255E-1,9.678859711E0
1.524862849E1,8.918401599E-2,2.861070931E-1,9.662099838E0
1.525112414E1,9.636662155E-2,2.908206880E-1,9.650203705E0
1.525363394E1,1.036240458E-1,3.085527420E-1,9.627384186E0
1.525611392E1,7.384616137E-2,3.146878779E-1,9.636886597E0
1.525857917E1,8.327332884E-2,2.991255820E-1,9.644144058E0
1.526110302E1,8.342296630E-2,3.136404157E-1,9.666739464E0
1.526359810E1,1.048211455E-1,3.101239502E-1,9.694272041E0
1.526609504E1,9.763853997E-2,2.994996607E-1,9.711031914E0
1.526858809E1,9.419687092E-2,3.248632550E-1,9.755100250E0
1.527103625E1,1.143979505E-1,3.105728626E-1,9.765948296E0
1.527357775E1,1.024269387E-1,3.107973039E-1,9.805377960E0
1.527607340E1,1.129763946E-1,2.846855521E-1,9.841365814E0
1.527855415E1,9.516951442E-2,2.921674252E-1,9.884311676E0
1.528106318E1,1.142483130E-1,2.899228632E-1,9.908253670E0
1.528356868E1,9.494505823E-2,2.674024105E-1,9.936984062E0
1.528605248E1,1.081879884E-1,2.759317458E-1,9.969231606E0
1.528854764E1,1.019780263E-1,2.460042238E-1,9.972971916E0
1.529101944E1,1.031751260E-1,2.472761422E-1,9.987337112E0
1.529353763E1,1.019780263E-1,2.413654625E-1,9.990928650E0
1.529603104E1,1.090109944E-1,2.281973511E-1,9.994594574E0
1.529852697E1,9.823708981E-2,2.234089524E-1,9.989806175E0
1.530102156E1,9.464578331E-2,2.208651006E-1,9.963544846E0
1.530349153E1,9.449614584E-2,2.005143911E-1,9.948132515E0
1.530601253E1,1.051952392E-1,1.944540739E-1,9.947010040E0
1.530847342E1,9.202712774E-2,1.859247237E-1,9.908778191E0
1.531100158E1,1.039233208E-1,1.833808869E-1,9.884910583E0
1.531349690E1,1.074398011E-1,1.735796183E-1,9.841964722E0
1.531596614E1,1.099088192E-1,1.793406755E-1,9.819219589E0
1.531848677E1,1.074398011E-1,1.649754643E-1,9.807398796E0
1.532093477E1,1.049707830E-1,1.515828967E-1,9.765649796E0
1.532347639E1,1.299602538E-1,1.455225646E-1,9.756147385E0
1.532597183E1,1.168669686E-1,1.548749208E-1,9.723825455E0
1.532846626E1,1.096843630E-1,1.488146037E-1,9.698760986E0
1.533096113E1,1.109562814E-1,1.595136821E-1,9.693898201E0
1.533343066E1,1.337012053E-1,1.689408571E-1,9.690306664E0
1.533595108E1,1.385644227E-1,1.761234552E-1,9.684321404E0
1.533844579E1,1.302595437E-1,1.819593310E-1,9.666364670E0
1.534091523E1,1.230021119E-1,1.773205698E-1,9.685518265E0
