"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.239798917E1,1.300669927E-2,-1.697032899E-2,1.682044356E-3
5.240048558E1,1.462212857E-2,-1.670386642E-2,2.481431933E-3
5.240295474E1,1.648736559E-2,-1.740333065E-2,2.214969369E-3
5.240547484E1,2.076741867E-2,-1.583786309E-2,1.149119460E-3
5.240792846E1,2.208307758E-2,-1.758652367E-2,-3.330780964E-5
5.241043916E1,2.076741867E-2,-1.583786309E-2,8.826569538E-4
5.241296007E1,2.105053514E-2,-1.462212857E-2,2.198315458E-3
5.241545226E1,2.201646194E-2,-9.825804271E-3,1.249042805E-3
5.241794937E1,2.298238873E-2,-6.228560582E-3,1.632082625E-3
5.242044266E1,2.328215912E-2,-2.364854561E-3,-9.992343257E-5
5.242294241E1,2.401493117E-2,3.897013841E-3,2.664624713E-3
5.242543497E1,2.165007591E-2,8.326952346E-3,1.598774921E-3
5.242790432E1,2.396496944E-2,1.350631658E-2,2.897779457E-3
5.243042422E1,2.238284796E-2,1.727009937E-2,3.280819161E-3
5.243289501E1,2.349865995E-2,2.153349854E-2,4.196783993E-3
5.243541389E1,2.364854515E-2,2.406489290E-2,4.979517311E-3
5.243790929E1,2.258269489E-2,2.539720573E-2,3.663859097E-3
5.244038284E1,2.379843034E-2,2.553043701E-2,3.530627815E-3
5.244289895E1,2.406489290E-2,2.686274797E-2,3.247511340E-3
5.244537963E1,2.393166162E-2,2.564701252E-2,2.065084176E-3
5.244786290E1,2.459781803E-2,2.591347508E-2,2.598009072E-3
5.245038264E1,2.418147027E-2,2.338208258E-2,1.815275638E-3
5.245285314E1,2.414816245E-2,2.018453181E-2,1.282350626E-3
5.245534821E1,2.399827726E-2,1.910202950E-2,-4.330015217E-4
5.245784764E1,2.170003764E-2,1.498851459E-2,1.165773356E-4
5.246036209E1,2.006795444E-2,1.232388988E-2,-1.498851489E-4
5.246285859E1,1.761983149E-2,7.810681593E-3,-6.495022681E-4
5.246535554E1,1.505513024E-2,4.896248225E-3,-1.315658446E-3
5.246783381E1,1.220731251E-2,-1.498851489E-4,-1.032542088E-3
5.247032258E1,8.043835871E-3,-3.330780892E-3,-1.149119460E-3
5.247283764E1,5.462480709E-3,-8.510145359E-3,-2.464778023E-3
5.247533308E1,2.781202085E-3,-1.075842232E-2,-7.327718195E-4
5.247782482E1,1.265696716E-3,-1.448889729E-2,-2.831163816E-3
5.248032230E1,4.996171629E-5,-1.593778655E-2,-1.365620177E-3
5.248279487E1,-2.747894265E-3,-1.645405777E-2,-1.632082625E-3
5.248529365E1,-4.363323096E-3,-1.790294796E-2,-1.632082625E-3
5.248780752E1,-3.314126981E-3,-2.031776309E-2,-1.498851459E-3
5.249030114E1,-3.980283160E-3,-1.923526078E-2,-9.659265052E-4
5.249279694E1,-2.248277189E-3,-1.980149373E-2,-1.615428715E-3
5.249526220E1,-4.996171338E-4,-1.833594963E-2,-1.881891279E-3
5.249780687E1,4.496554320E-4,-1.781967841E-2,-1.881891279E-3
5.250028181E1,2.997702919E-3,-1.490524504E-2,-2.298238920E-3
5.250275133E1,5.545750260E-3,-1.452220511E-2,-1.365620177E-3
5.250527176E1,7.444295567E-3,-1.172434911E-2,3.330780892E-4
5.250775341E1,1.120807789E-2,-8.560107090E-3,1.998468651E-4
5.251026122E1,1.295673754E-2,-7.377679925E-3,-1.398927998E-3
5.251275650E1,1.563801616E-2,-6.728177425E-3,-9.992342675E-4
5.251524767E1,1.712021418E-2,-3.797090380E-3,-8.826569538E-4
5.251774645E1,1.820271835E-2,-3.147588111E-3,-8.826569538E-4
5.252020543E1,1.900210604E-2,-2.348200651E-3,-1.149119460E-3
5.252274120E1,1.928522252E-2,-7.494257297E-4,-1.682044356E-3
5.252523115E1,1.836925745E-2,9.992342675E-4,-9.992343257E-5
5.252772627E1,1.930187643E-2,-6.661561929E-5,5.662327749E-4
5.253022081E1,1.821937226E-2,-3.330780892E-4,-2.331546712E-4
5.253266885E1,1.836925745E-2,7.327718195E-4,-1.032542088E-3
5.253518517E1,1.515505370E-2,8.826569538E-4,-3.014356829E-3
5.253770580E1,1.528828498E-2,3.497319994E-4,-1.015888178E-3
5.254020043E1,1.393931825E-2,-2.048430266E-3,-3.130934201E-3
5.254269542E1,1.220731251E-2,-2.997702977E-4,-2.348200651E-3
5.254516580E1,1.207408123E-2,-1.765313908E-3,-2.081738086E-3
5.254769030E1,1.072511449E-2,-2.281585010E-3,-1.415581908E-3
5.255018065E1,9.642611258E-3,-3.214203520E-3,-4.063552711E-3
5.255263573E1,8.976454847E-3,-3.214203520E-3,-3.397396533E-3
5.255516983E1,9.792496450E-3,-1.348966267E-3,-4.996171221E-3
5.255765262E1,7.777373772E-3,-2.015122445E-3,-5.778905004E-3
5.256014082E1,7.644142490E-3,-3.080972470E-3,-7.361026015E-3
5.256265494E1,7.111217361E-3,-2.264931099E-3,-5.512442440E-3
5.256512373E1,6.178598851E-3,-2.531393431E-3,-7.111217361E-3
5.256764440E1,5.112748593E-3,-9.326186846E-4,-6.977986079E-3
5.257011006E1,6.328484043E-3,-2.664624772E-4,-7.910604589E-3
5.257261730E1,6.994639989E-3,2.498085669E-4,-6.578292232E-3
5.257510387E1,6.195252761E-3,1.165773356E-4,-8.426875807E-3
5.257759870E1,7.910604589E-3,-1.632082625E-3,-9.875766002E-3
5.258009378E1,8.077143691E-3,1.032542088E-3,-9.759188630E-3
5.258258947E1,8.343606256E-3,6.328483578E-4,-8.293644525E-3
5.258508739E1,9.809150361E-3,2.331546712E-4,-8.560107090E-3
5.258757848E1,1.180761866E-2,7.327718195E-4,-1.015888155E-2
5.259007441E1,1.249042898E-2,2.081738086E-3,-7.244448643E-3
5.259257230E1,1.623755693E-2,3.247511340E-3,-8.443529718E-3
5.259505533E1,1.717017591E-2,1.648736536E-3,-6.578292232E-3
5.259755773E1,1.863572001E-2,1.099157729E-3,-6.977986079E-3
5.260005728E1,1.930187643E-2,1.232389011E-3,-4.729709122E-3
5.260254882E1,2.103388123E-2,1.615428715E-3,-5.662327632E-3
5.260504243E1,2.090064995E-2,9.492725949E-4,-4.196783993E-3
5.260753775E1,2.518070489E-2,1.065849909E-3,-3.264165251E-3
5.261003287E1,2.571362816E-2,7.827335503E-4,-3.530627815E-3
5.261252717E1,2.651301585E-2,3.830398200E-4,-1.415581908E-3
5.261502208E1,2.573028207E-2,1.598774921E-3,-1.015888178E-3
5.261749690E1,2.584685944E-2,2.664624772E-4,1.632082625E-3
5.262002107E1,2.622989938E-2,-1.998468535E-3,1.765313908E-3
5.262250711E1,2.571362816E-2,-9.159647743E-4,2.964395098E-3
5.262500206E1,2.583020553E-2,-1.582121011E-3,3.364088712E-3
5.262749694E1,2.649636194E-2,-1.981814625E-3,5.212672055E-3
5.262999157E1,2.438131720E-2,-1.299004536E-3,7.194486912E-3
5.263248652E1,2.115045860E-2,-3.147588111E-3,6.012059748E-3
5.263498192E1,2.046764828E-2,-4.063552711E-3,7.344372105E-3
5.263747647E1,1.886887476E-2,-5.512442440E-3,8.809915744E-3
5.263997171E1,1.673717424E-2,-4.829632584E-3,8.543453179E-3
5.264245498E1,1.443893556E-2,-6.811446976E-3,1.065849885E-2
5.264494982E1,1.284016017E-2,-6.794793066E-3,1.014222763E-2
5.264746609E1,1.070846058E-2,-5.579058081E-3,1.065849885E-2
5.264996028E1,9.509379975E-3,-6.095329300E-3,1.119142398E-2
5.265245556E1,7.244448643E-3,-5.545750260E-3,1.065849885E-2
5.265495014E1,5.229325965E-3,-6.328484043E-3,1.025880501E-2
5.265744481E1,3.630551277E-3,-5.778905004E-3,1.105819270E-2
5.265994013E1,2.414816292E-3,-7.910604589E-3,1.199081168E-2
5.266243493E1,1.215735101E-3,-6.694869604E-3,1.052526757E-2
5.266492988E1,-1.299004536E-3,-5.345903337E-3,1.052526757E-2
5.266742471E1,-1.831929549E-3,-4.146822263E-3,8.943147026E-3
5.266991987E1,-2.897779457E-3,-4.146822263E-3,7.477603387E-3
5.267238821E1,-4.629785661E-3,-3.464012174E-3,7.211140823E-3
5.267492561E1,-4.896248225E-3,-1.732006087E-3,5.745597184E-3
5.267739554E1,-7.027947810E-3,-2.248277189E-3,5.878828466E-3
5.267990123E1,-7.560872938E-3,-1.182427281E-3,3.763782559E-3
5.268240933E1,-8.343606256E-3,2.831163874E-4,3.763782559E-3
5.268490518E1,-8.593414910E-3,2.165007638E-3,4.013590980E-3
5.268739908E1,-1.004230417E-2,4.563170020E-3,3.613897366E-3
5.268986994E1,-1.030876674E-2,5.096094683E-3,1.881891279E-3
5.269237177E1,-1.085834578E-2,4.030244891E-3,1.765313908E-3
5.269488508E1,-1.230723597E-2,6.578292232E-3,-6.328483578E-4
5.269737955E1,-1.204077341E-2,7.777373772E-3,-1.032542088E-3
5.269987462E1,-1.149119437E-2,8.160413243E-3,-1.565467101E-3
5.270234435E1,-1.214069687E-2,1.057522930E-2,-1.565467101E-3
5.270483934E1,-1.214069687E-2,1.004230417E-2,-2.498085669E-4
5.270732319E1,-1.159111783E-2,1.348966267E-2,-3.563935636E-3
5.270986588E1,-1.079173014E-2,1.202411950E-2,-2.631316893E-3
5.271234996E1,-9.859112091E-3,1.255704463E-2,-2.115045907E-3
5.271481880E1,-1.064184494E-2,1.388935652E-2,-3.430704353E-3
5.271732893E1,-9.592649527E-3,1.280685235E-2,-3.697166918E-3
5.271979613E1,-8.110451512E-3,1.320654619E-2,-3.963629249E-3
5.272230394E1,-7.327718195E-3,1.185758039E-2,-2.764548175E-3
5.272480443E1,-6.128637120E-3,1.064184494E-2,-5.012825131E-3
5.272731876E1,-6.661561783E-3,1.105819270E-2,-2.631316893E-3
5.272981408E1,-4.663093481E-3,1.037538238E-2,-2.897779457E-3
5.273229849E1,-4.413284827E-3,8.510145359E-3,-3.164242022E-3
5.273480346E1,-3.080972470E-3,8.227028884E-3,-3.697166918E-3
5.273725556E1,-3.347434802E-3,7.694104221E-3,-3.563935636E-3
5.273979332E1,-2.947741188E-3,7.427641656E-3,-4.629785661E-3
5.274228897E1,-2.298238920E-3,5.828866735E-3,-2.764548175E-3
5.274477717E1,-2.997702977E-4,4.746363033E-3,-3.164242022E-3
5.274727839E1,6.661561929E-5,8.660030435E-4,-2.614662983E-3
5.274974909E1,7.161179092E-4,-1.398927998E-3,-2.348200651E-3
5.275226818E1,3.230857430E-3,-3.147588111E-3,-1.149119460E-3
5.275476276E1,3.630551277E-3,-3.697166918E-3,-2.598009072E-3
5.275723249E1,4.163476173E-3,-5.029479042E-3,-2.331546741E-3
5.275975288E1,5.345903337E-3,-6.778139155E-3,-2.331546741E-3
5.276223839E1,7.877296768E-3,-7.727412041E-3,-2.331546741E-3
5.276474266E1,8.809915744E-3,-7.344372105E-3,-3.380742623E-3
5.276723754E1,1.039203629E-2,-9.892419912E-3,-2.581355162E-3
5.276971227E1,1.199081168E-2,-1.082503796E-2,-1.382274088E-3
5.277222741E1,1.174100302E-2,-9.242917411E-3,-4.313361365E-3
5.277471215E1,1.400593389E-2,-9.376148693E-3,-1.915199100E-3
5.277721711E1,1.560470928E-2,-1.034207456E-2,-3.647205187E-3
5.277971243E1,1.533824671E-2,-1.005895808E-2,-2.981049009E-3
5.278218155E1,1.615428738E-2,-8.743300103E-3,-2.981049009E-3
5.278470165E1,1.573793963E-2,-9.126340039E-3,-2.448124113E-3
5.278719583E1,1.707025245E-2,-9.542687796E-3,-3.247511340E-3
5.278969164E1,1.667055860E-2,-9.276225232E-3,-2.981049009E-3
5.279218676E1,1.708690636E-2,-8.610068820E-3,-2.847817726E-3
5.279467752E1,1.467209030E-2,-1.019218937E-2,-2.314892830E-3
5.279717715E1,1.453885902E-2,-9.526033886E-3,-3.380742623E-3
5.279966971E1,1.347300876E-2,-9.775842540E-3,-2.847817726E-3
5.280216625E1,1.347300876E-2,-8.310298435E-3,-3.780436469E-3
5.280466190E1,1.240715943E-2,-9.376148693E-3,-1.915199100E-3
5.280716727E1,1.080838405E-2,-8.293644525E-3,-2.331546741E-3
5.280965180E1,1.105819270E-2,-9.492726065E-3,-3.114280291E-3
5.281213594E1,1.120807789E-2,-8.826569654E-3,-1.798621728E-3
5.281464086E1,1.014222763E-2,-8.010528050E-3,-2.065084176E-3
5.281713658E1,1.080838405E-2,-8.943147026E-3,-1.532159280E-3
5.281964977E1,1.214069687E-2,-9.759188630E-3,-1.798621728E-3
5.282212572E1,1.187423430E-2,-8.426875807E-3,-1.532159280E-3
5.282460013E1,1.227392815E-2,-7.893950678E-3,-2.198315458E-3
5.282711526E1,1.320654619E-2,-8.576761000E-3,-1.398927998E-3
5.282961099E1,1.255704463E-2,-8.027181961E-3,5.828866852E-4
5.283210517E1,1.390601043E-2,-5.495788530E-3,-8.826569538E-4
5.283457502E1,1.403924171E-2,-5.512442440E-3,-8.826569538E-4
5.283706945E1,1.537155453E-2,-6.178598851E-3,9.825803572E-4
5.283958198E1,1.578790136E-2,-5.379211158E-3,1.365620177E-3
5.284208536E1,1.672052033E-2,-4.330015276E-3,-1.815275638E-3
5.284458031E1,1.633748040E-2,-3.380742623E-3,1.099157729E-3
5.284707466E1,1.635413431E-2,-7.161179092E-4,1.482197549E-3
5.284954402E1,1.810279489E-2,4.829632526E-4,1.881891279E-3
5.285206469E1,1.785298623E-2,2.214969369E-3,1.482197549E-3
5.285453348E1,1.692036726E-2,3.430704353E-3,3.197549842E-3
5.285702916E1,1.760317758E-2,5.029479042E-3,3.064318560E-3
5.285955008E1,1.548813190E-2,7.577526849E-3,3.047664650E-3
5.286202168E1,1.615428738E-2,7.311064284E-3,5.046132952E-3
5.286453909E1,1.442228165E-2,7.460949477E-3,5.962098017E-3
5.286703401E1,1.538820844E-2,1.025880501E-2,4.363323096E-3
5.286948835E1,1.323985402E-2,9.875766002E-3,4.896248225E-3
5.287198200E1,1.284016017E-2,1.027545892E-2,3.580589546E-3
5.287449751E1,1.204077341E-2,1.054192148E-2,4.496554378E-3
5.287701378E1,1.259035245E-2,1.147454046E-2,3.963629249E-3
5.287950947E1,1.097492315E-2,1.160777174E-2,2.381508471E-3
5.288201659E1,1.125803962E-2,1.122473180E-2,4.629785661E-3
5.288449897E1,1.045865193E-2,1.175765693E-2,3.697166918E-3
5.288698054E1,1.044199802E-2,1.029211283E-2,2.781202085E-3
5.288948827E1,1.084169187E-2,1.107484661E-2,2.248277189E-3
5.289198282E1,1.029211283E-2,9.625957347E-3,2.914433368E-3
5.289445275E1,1.109150052E-2,8.809915744E-3,2.381508471E-3
5.289697346E1,1.135796309E-2,8.943147026E-3,1.199081191E-3
5.289947256E1,1.082503796E-2,9.476072155E-3,1.981814625E-3
5.290196280E1,9.359494783E-3,8.826569654E-3,1.465543639E-3
5.290445804E1,1.042534411E-2,8.943147026E-3,1.332312357E-3
5.290694087E1,1.082503796E-2,9.609303437E-3,7.993874606E-4
5.290944534E1,9.759188630E-3,9.342840873E-3,-1.065849909E-3
5.291194144E1,8.809915744E-3,8.676684462E-3,-1.332312386E-4
5.291443745E1,9.742534719E-3,8.010528050E-3,3.996937303E-4
5.291693240E1,9.609303437E-3,8.276990615E-3,-1.448889729E-3
5.291942357E1,8.943147026E-3,7.344372105E-3,5.329249543E-4
5.292192288E1,6.145291030E-3,7.910604589E-3,3.996937303E-4
5.292442166E1,8.660030551E-3,6.561638322E-3,6.661561783E-4
5.292691194E1,7.877296768E-3,7.361026015E-3,-7.827335503E-4
5.292940775E1,7.327718195E-3,5.229325965E-3,1.215735101E-3
5.293187714E1,6.911370438E-3,4.563170020E-3,-1.165773356E-4
5.293439729E1,7.044601720E-3,4.030244891E-3,9.492725949E-4
5.293690730E1,7.311064284E-3,3.763782559E-3,-6.495022681E-4
5.293937837E1,7.161179092E-3,2.031776356E-3,4.163476115E-4
5.294188069E1,6.361791864E-3,1.898545190E-3,2.831163874E-4
5.294437698E1,7.544219028E-3,-1.165773356E-4,9.659265052E-4
5.294687137E1,5.795558915E-3,-4.996171338E-4,1.498851459E-3
5.294936612E1,8.326952346E-3,-2.248277189E-3,1.498851459E-3
5.295186111E1,7.377679925E-3,-3.713820828E-3,5.662327749E-4
5.295435656E1,8.709992282E-3,-4.779670853E-3,1.765313908E-3
5.295682575E1,7.627488580E-3,-5.579058081E-3,8.493491332E-4
5.295934606E1,8.293644525E-3,-6.378445774E-3,1.648736536E-3
5.296181546E1,7.877296768E-3,-7.993874140E-3,-5.995405954E-4
5.296431050E1,9.742534719E-3,-7.993874140E-3,7.161179092E-4
5.296685448E1,1.054192148E-2,-8.809915744E-3,1.998468651E-4
5.296932604E1,8.693338372E-3,-5.862174556E-3,-7.494257297E-4
5.297183764E1,8.959800936E-3,-5.595711991E-3,3.164241789E-4
5.297428478E1,8.560107090E-3,-5.329249427E-3,-1.548813190E-3
5.297680985E1,7.777373772E-3,-4.396630917E-3,-1.948506921E-3
5.297930508E1,6.828100886E-3,-5.179364234E-3,-8.326952229E-5
5.298180630E1,7.510911208E-3,-3.047664650E-3,-2.081738086E-3
5.298429520E1,6.594946142E-3,-1.165773370E-3,6.994639989E-4
5.298676854E1,5.928790197E-3,-8.993108640E-4,-1.815275638E-3
5.298928397E1,6.744831335E-3,1.082503819E-3,-1.831929549E-3
5.299175654E1,5.678981543E-3,1.632082625E-3,-7.660796400E-4
5.299427164E1,4.080206621E-3,1.648736536E-3,-1.165773370E-3
5.299677021E1,3.014356829E-3,2.314892830E-3,-1.032542088E-3
5.299924153E1,1.965160714E-3,3.797090380E-3,-1.565467101E-3
5.300175931E1,2.897779457E-3,3.513973905E-3,-2.231623279E-3
5.300425483E1,3.180895932E-3,5.379211158E-3,-2.364854561E-3
5.300671146E1,1.032542088E-3,5.412518978E-3,-1.565467101E-3
5.300924470E1,3.663859097E-4,5.412518978E-3,-1.565467101E-3
5.301171398E1,1.315658446E-3,5.812212825E-3,-1.049195998E-3
5.301423392E1,-4.330015217E-4,6.211906672E-3,-3.430704353E-3
5.301672952E1,-8.326952229E-4,5.562404171E-3,-9.159647743E-4
5.301919848E1,-1.498851459E-3,5.029479042E-3,-2.231623279E-3
5.302171898E1,4.829632526E-4,2.731240354E-3,-1.965160714E-3
5.302419327E1,-1.115811639E-3,3.414050443E-3,-1.032542088E-3
5.302670828E1,-6.661561929E-5,1.682044356E-3,-1.032542088E-3
5.302920413E1,-2.081738086E-3,8.326952229E-5,-1.948506921E-3
5.303167618E1,-1.282350626E-3,-8.493491332E-4,-2.747894265E-3
5.303419266E1,-8.993108640E-4,-2.048430266E-3,-7.494257297E-4
5.303666275E1,-7.660796400E-4,-2.048430266E-3,-8.826569538E-4
5.303918310E1,-1.682044356E-3,-1.365620177E-3,4.330015217E-4
5.304167882E1,-1.548813190E-3,-1.498851459E-3,1.765313908E-3
5.304414554E1,-7.660796400E-4,-2.847817726E-3,2.997702977E-4
5.304666804E1,-3.497319994E-4,-1.515505370E-3,9.659265052E-4
5.304911946E1,1.998468651E-4,-4.996171629E-5,2.947741188E-3
5.305165774E1,4.996171629E-5,-9.825803572E-4,1.632082625E-3
5.305415294E1,8.660030435E-4,-3.164241789E-4,4.330015217E-4
5.305662283E1,2.614662983E-3,1.132465550E-3,1.881891279E-3
5.305914306E1,2.214969369E-3,1.132465550E-3,1.881891279E-3
5.306160342E1,3.014356829E-3,2.198315458E-3,2.281585010E-3
5.306413138E1,2.348200651E-3,1.815275638E-3,3.080972470E-3
5.306662800E1,4.896248225E-3,2.997702919E-3,3.730474738E-3
5.306911136E1,5.429172888E-3,2.981049009E-3,2.148353728E-3
5.307161648E1,5.462480709E-3,6.062021479E-3,3.330780892E-3
5.307408886E1,5.312595516E-3,5.262633786E-3,3.863706021E-3
5.307660680E1,6.378445774E-3,4.180130083E-3,3.464012174E-3
5.307910241E1,6.911370438E-3,4.180130083E-3,2.531393431E-3
5.308159346E1,8.127105422E-3,5.096094683E-3,3.330780892E-3
5.308409154E1,8.093797602E-3,2.298238920E-3,2.548047341E-3
5.308654723E1,9.575995617E-3,4.146822263E-3,1.865237369E-3
5.308905765E1,9.709226899E-3,3.880359931E-3,1.482197549E-3
5.309154129E1,8.376914077E-3,4.429938737E-3,2.931087278E-3
5.309407124E1,9.709226899E-3,3.347434802E-3,8.160413126E-4
5.309656668E1,9.575995617E-3,3.214203520E-3,9.492725949E-4
5.309906107E1,1.064184494E-2,2.264931099E-3,5.495788646E-4
5.310155720E1,9.009762667E-3,5.495788646E-4,-9.992343257E-5
5.310405114E1,1.034207456E-2,-1.332312386E-4,4.330015217E-4
5.310652396E1,1.020884328E-2,-1.498851489E-4,-2.614662983E-3
5.310904760E1,1.127469353E-2,-5.495788646E-4,-1.299004536E-3
5.311153600E1,1.165773347E-2,-2.281585010E-3,-2.214969369E-3
5.311403075E1,1.207408123E-2,-4.330015217E-4,-2.481431933E-3
5.311652550E1,1.287346799E-2,-1.498851459E-3,-2.614662983E-3
5.311899828E1,1.259035245E-2,-2.165007638E-3,-3.014356829E-3
5.312148998E1,1.473870594E-2,-2.048430266E-3,-2.881125547E-3
5.312398473E1,1.473870594E-2,-1.382274088E-3,-3.680513008E-3
5.312647969E1,1.568797790E-2,-5.828866852E-4,-2.614662983E-3
5.312897448E1,1.515505370E-2,2.165007609E-4,-1.965160714E-3
5.313147045E1,1.650401950E-2,1.132465550E-3,-1.948506921E-3
5.313396524E1,1.677048206E-2,5.995405954E-4,-1.948506921E-3
5.313645954E1,1.665390469E-2,3.414050443E-3,-1.432235818E-3
5.313897973E1,1.800287142E-2,5.129402503E-3,-3.663859097E-4
5.314146357E1,1.815275662E-2,5.928790197E-3,-3.830398200E-4
5.314394412E1,1.976818591E-2,8.060489781E-3,1.498851489E-4
5.314646451E1,1.843587309E-2,8.876531385E-3,1.665390482E-5
5.314895950E1,1.883556694E-2,8.060489781E-3,2.831163874E-4
5.315145495E1,2.045099437E-2,9.925727732E-3,1.732006087E-3
5.315394909E1,1.991806924E-2,9.792496450E-3,1.465543639E-3
5.315642195E1,1.831929572E-2,1.102488488E-2,3.180895932E-3
5.315891352E1,1.791960187E-2,1.087499969E-2,1.732006087E-3
5.316143383E1,1.683709770E-2,8.893185295E-3,1.199081191E-3
5.316392952E1,1.738667674E-2,9.809150361E-3,1.598774921E-3
5.316639928E1,1.603771001E-2,9.825804271E-3,1.465543639E-3
5.316889407E1,1.455551293E-2,7.843988948E-3,2.398162382E-3
5.317137666E1,1.455551293E-2,7.444295567E-3,2.664624713E-3
5.317390933E1,1.079173014E-2,4.679747391E-3,3.197549842E-3
5.317640384E1,1.145788655E-2,4.796324763E-3,6.828100886E-4
5.317889810E1,1.064184494E-2,3.597243456E-3,2.281585010E-3
5.318137755E1,1.024215110E-2,2.264931099E-3,1.365620177E-3
5.318387320E1,8.493491448E-3,1.881891279E-3,5.662327749E-4
5.318638329E1,7.827335037E-3,1.215735101E-3,6.994639989E-4
5.318887873E1,5.012825131E-3,1.665390446E-4,5.662327749E-4
5.319137279E1,4.463246558E-3,-1.165773370E-3,1.831929549E-4
5.319385847E1,3.530627815E-3,-8.826569538E-4,3.164241789E-4
5.319633776E1,3.380742623E-3,-1.432235818E-3,-1.682044356E-3
5.319885758E1,1.915199100E-3,-1.948506921E-3,-1.282350626E-3
5.320135314E1,1.249042805E-3,-9.992342675E-4,-1.015888178E-3
5.320382217E1,4.996171629E-5,-5.995405954E-4,-1.815275638E-3
5.320634256E1,-1.998468651E-4,8.660030435E-4,-1.015888178E-3
5.320881245E1,-1.149119460E-3,-1.831929549E-4,-1.548813190E-3
5.321133226E1,2.165007609E-4,2.065084176E-3,-2.098391997E-3
5.321382807E1,7.494257297E-4,2.065084176E-3,-1.165773370E-3
5.321629662E1,3.497319994E-4,3.813744290E-3,-1.565467101E-3
5.321881505E1,1.299004536E-3,3.663859097E-3,-1.965160714E-3
5.322128275E1,2.098391997E-3,3.797090380E-3,-1.165773356E-4
5.322380679E1,1.432235818E-3,4.879594315E-3,-5.162710440E-4
5.322630272E1,1.998468535E-3,7.144525182E-3,1.199081191E-3
5.322879638E1,1.465543639E-3,7.410987746E-3,3.996937303E-4
5.323129174E1,3.064318560E-3,7.527565118E-3,3.996937303E-4
5.323376334E1,3.080972470E-3,8.859877475E-3,-1.315658446E-3
5.323628136E1,3.996937070E-3,8.460183628E-3,-7.827335503E-4
5.323877693E1,3.730474738E-3,7.660796400E-3,2.664624772E-4
5.324129304E1,2.664624713E-3,7.261102553E-3,-1.165773356E-4
5.324376619E1,2.514739521E-3,5.529096350E-3,1.498851489E-4
5.324623904E1,1.565467101E-3,5.262633786E-3,-6.495022681E-4
5.324875581E1,1.165773370E-3,4.346669186E-3,-5.162710440E-4
5.325125162E1,8.326952229E-5,2.881125547E-3,-1.299004536E-3
5.325374551E1,-1.515505370E-3,2.631316893E-3,1.082503819E-3
5.325623506E1,-2.448124113E-3,2.498085611E-3,5.495788646E-4
5.325871060E1,-3.530627815E-3,9.159647743E-4,1.099157729E-3
5.326123034E1,-4.080206621E-3,-1.665390482E-5,3.330780964E-5
5.326372594E1,-5.046132952E-3,-3.347434802E-3,-8.326952229E-5
5.326622012E1,-5.595711991E-3,-6.012059748E-3,-3.497319994E-4
5.326871793E1,-7.227794733E-3,-8.526799269E-3,6.661561929E-5
5.327118464E1,-3.913667519E-3,-1.162442565E-2,1.998468651E-4
5.327368013E1,-4.729709122E-3,-1.322320011E-2,2.165007609E-4
5.327618721E1,-1.265696716E-3,-1.432235818E-2,-7.161179092E-4
5.327867016E1,9.992342675E-4,-1.633748040E-2,-4.996171629E-5
5.328117980E1,2.614662983E-3,-1.462212857E-2,-4.496554320E-4
5.328368468E1,7.410987746E-3,-1.573793963E-2,-2.298238920E-3
5.328616596E1,8.093797602E-3,-1.294008363E-2,-2.048430266E-3
5.328867435E1,1.225727424E-2,-1.082503796E-2,-1.532159280E-3
5.329114403E1,1.362289395E-2,-6.694869604E-3,-4.829632526E-4
5.329366430E1,1.658728905E-2,-3.930321429E-3,-1.415581908E-3
5.329616023E1,1.808614098E-2,-7.327718195E-4,-2.481431933E-3
5.329862882E1,1.956833899E-2,8.493491332E-4,-2.764548175E-3
5.330114989E1,1.961830072E-2,7.127871271E-3,-2.115045907E-3
5.330364371E1,2.031776309E-2,1.072511449E-2,-2.664624772E-4
5.330613891E1,2.088399604E-2,1.445558947E-2,-2.831163874E-4
5.330863467E1,1.971822418E-2,1.780302450E-2,6.328483578E-4
5.331110343E1,2.070080303E-2,2.353196777E-2,-4.996171629E-5
5.331362434E1,2.020118572E-2,2.781202085E-2,1.265696716E-3
5.331611824E1,1.941845380E-2,3.049330041E-2,1.515505370E-3
5.331858804E1,1.998468488E-2,3.369085118E-2,8.493491332E-4
5.332107197E1,1.946841553E-2,3.610566631E-2,1.632082625E-3
5.332357824E1,2.135030553E-2,3.782101721E-2,2.814509906E-3
5.332609797E1,2.296573482E-2,3.913667798E-2,8.326952229E-4
5.332856770E1,2.604670636E-2,3.910337016E-2,8.326952229E-4
5.333108727E1,2.722913399E-2,3.777105734E-2,5.662327749E-4
5.333358279E1,2.976052836E-2,3.587251157E-2,1.232389011E-3
5.333607694E1,3.320788592E-2,3.279154003E-2,3.097626381E-3
5.333857327E1,3.304134682E-2,2.837825380E-2,1.915199100E-3
5.334105480E1,3.460681438E-2,2.423143201E-2,2.198315458E-3
5.334353751E1,3.697166964E-2,1.968491636E-2,1.815275638E-3
5.334603254E1,3.825401887E-2,1.380608696E-2,1.965160714E-3
5.334855195E1,4.048564285E-2,8.843223564E-3,2.664624772E-4
5.335104837E1,4.043567926E-2,2.697932534E-3,9.326186846E-4
5.335351720E1,3.838725016E-2,-2.214969369E-3,1.482197549E-3
5.335601179E1,3.832063451E-2,-9.026416577E-3,1.831929549E-4
